eng_for_hin:S0266L01U05	DETERMINED			वे … थे honorific masculine agreement
eng_for_hin:S0266L02B01	DETERMINED			वे … थे honorific masculine agreement
eng_for_hin:S0266L02B02	DETERMINED			वे … थे honorific masculine agreement
eng_for_hin:S0266L02U01	DETERMINED			वे … थे honorific masculine agreement
eng_for_hin:S0266L02U04	DETERMINED			वे … थे honorific masculine agreement
eng_for_hin:S0266L03B03	DETERMINED			वे … थे honorific masculine agreement
eng_for_hin:S0266L03U03	DETERMINED			वे … थे honorific masculine agreement
eng_for_hin:S0266L03U05	DETERMINED			वे … थे honorific masculine agreement
eng_for_hin:S0268L01B03	AMBIGUOUS	he sent	she sent	ergative उसने, verb agrees with object
eng_for_hin:S0268L01U01	AMBIGUOUS	he sent me	she sent me	ergative उसने, verb agrees with object
eng_for_hin:S0268L01U02	AMBIGUOUS	he sent them last week	she sent them last week	ergative उसने, verb agrees with object
eng_for_hin:S0268L01U03	AMBIGUOUS	he sent me last week	she sent me last week	ergative उसने, verb agrees with object
eng_for_hin:S0268L01U04	AMBIGUOUS	he sent me this morning	she sent me this morning	ergative उसने, verb agrees with object
eng_for_hin:S0268L01U05	AMBIGUOUS	he sent me and I'm happy	she sent me and I'm happy	ergative उसने, verb agrees with object
eng_for_hin:S0268L02U04	AMBIGUOUS	he sent me an email	she sent me an email	ergative उसने, verb agrees with object
eng_for_hin:S0268L02U05	AMBIGUOUS	he sent an email last week	she sent an email last week	ergative उसने, verb agrees with object
eng_for_hin:S0268L03U01	AMBIGUOUS	he sent me two emails	she sent me two emails	ergative उसने, verb agrees with object
eng_for_hin:S0268L03U02	AMBIGUOUS	he sent me two emails last week	she sent me two emails last week	ergative उसने, verb agrees with object
eng_for_hin:S0268L03U04	AMBIGUOUS	he sent two emails this morning	she sent two emails this morning	ergative उसने, verb agrees with object
eng_for_hin:S0270L02B02	DETERMINED			व्यस्त थी fixes वह
eng_for_hin:S0270L02U05	DETERMINED			वे … थे honorific masculine agreement
eng_for_hin:S0285L01B01	DETERMINED			बोलती है fixes वह
eng_for_hin:S0285L01B02	DETERMINED			बोलती है fixes वह
eng_for_hin:S0285L01B03	DETERMINED			बोलती है fixes वह
eng_for_hin:S0285L01U01	DETERMINED			बोलती है fixes वह
eng_for_hin:S0285L01U02	DETERMINED			बोलती है fixes वह
eng_for_hin:S0285L01U03	DETERMINED			बोलती है fixes वह
eng_for_hin:S0285L01U04	DETERMINED			बोलती है fixes वह
eng_for_hin:S0285L01U05	DETERMINED			बोलती है fixes वह
eng_for_hin:S0289L01B01	DETERMINED			होगी / बोलती है fixes वह
eng_for_hin:S0289L01U01	DETERMINED			बोलती है fixes वह
eng_for_hin:S0289L01U04	DETERMINED			वे … थे honorific masculine agreement
eng_for_hin:S0289L02B01	DETERMINED			होगी / बोलती है fixes वह
eng_for_hin:S0289L02B02	DETERMINED			होगी / बोलती है fixes वह
eng_for_hin:S0289L02B03	DETERMINED			होगी / बोलती है fixes वह
eng_for_hin:S0289L02U01	DETERMINED			होगी / बोलती है fixes वह
eng_for_hin:S0289L02U02	DETERMINED			होगी / बोलती है fixes वह
eng_for_hin:S0289L02U03	DETERMINED			होगी / बोलती है fixes वह
eng_for_hin:S0289L02U04	DETERMINED			होगी / बोलती है fixes वह
eng_for_hin:S0289L02U05	DETERMINED			होगी / बोलती है fixes वह
eng_for_hin:S0290L01C01	AMBIGUOUS	to him	to her	bare oblique उसे, no agreeing verb
eng_for_hin:S0290L01B01	AMBIGUOUS	he knows the answer	she knows the answer	उसे + पता है, invariant predicate
eng_for_hin:S0290L01B02	AMBIGUOUS	he knows the answer now	she knows the answer now	उसे + पता है, invariant predicate
eng_for_hin:S0290L01B03	AMBIGUOUS	he knows the answer or not?	she knows the answer or not?	उसे + पता है, invariant predicate
eng_for_hin:S0290L01B04	AMBIGUOUS	he knows the answer already	she knows the answer already	उसे + पता है, invariant predicate
eng_for_hin:S0290L01U01	AMBIGUOUS	I wonder if he knows the answer	I wonder if she knows the answer	उसे + पता है, invariant predicate
eng_for_hin:S0290L01U02	AMBIGUOUS	I don't know if he knows the answer	I don't know if she knows the answer	उसे + पता है, invariant predicate
eng_for_hin:S0290L01U03	AMBIGUOUS	I wonder if he knows the answer already	I wonder if she knows the answer already	उसे + पता है, invariant predicate
eng_for_hin:S0290L01U04	AMBIGUOUS	I think he knows the answer	I think she knows the answer	उसे + पता है, invariant predicate
eng_for_hin:S0290L01U05	AMBIGUOUS	do you know if he knows the answer?	do you know if she knows the answer?	उसे + पता है, invariant predicate
eng_for_hin:S0293L01U02	AMBIGUOUS	I have to find out what he said	I have to find out what she said	ergative उसने कहा, subject unmarked
eng_for_hin:S0293L02B01	DETERMINED			मिलने वाला है fixes वह
eng_for_hin:S0293L02B02	DETERMINED			मिलने वाला है fixes वह
eng_for_hin:S0293L02B03	DETERMINED			मिलने वाला है fixes वह
eng_for_hin:S0293L02U01	DETERMINED			मिलने वाला है fixes वह
eng_for_hin:S0293L02U02	DETERMINED			मिलने वाला है fixes वह
eng_for_hin:S0293L02U03	DETERMINED			मिलने वाला है fixes वह
eng_for_hin:S0293L02U04	DETERMINED			मिलने वाला है fixes वह
eng_for_hin:S0293L02U05	DETERMINED			मिलने वाला है fixes वह
eng_for_hin:S0295L01U02	DETERMINED			व्यस्त थी fixes वह
eng_for_hin:S0296L01U02	DETERMINED			व्यस्त थी fixes वह
eng_for_hin:S0299L02B01	DETERMINED			चाहता है fixes वह
eng_for_hin:S0301L01B01	DETERMINED			चाहता है fixes coreferent वह and उसने
eng_for_hin:S0301L01B02	DETERMINED			चाहता है fixes coreferent वह and उसने
eng_for_hin:S0301L01B03	DETERMINED			चाहता है fixes coreferent वह and उसने
eng_for_hin:S0301L01U01	DETERMINED			चाहता है fixes coreferent वह and उसने
eng_for_hin:S0301L01U02	DETERMINED			चाहता है fixes coreferent वह and उसने
eng_for_hin:S0301L01U03	DETERMINED			चाहता है fixes coreferent वह and उसने
eng_for_hin:S0301L01U04	DETERMINED			चाहता है fixes coreferent वह and उसने
eng_for_hin:S0301L01U05	DETERMINED			चाहता है fixes coreferent वह and उसने
eng_for_hin:S0301L02B02	DETERMINED			चाहता है fixes coreferent वह and उसने
eng_for_hin:S0301L02U05	DETERMINED			चाहता है fixes coreferent वह and उसने
eng_for_hin:S0302L01B01	DETERMINED			चाहती fixes coreferent वह and उसने
eng_for_hin:S0302L01B02	DETERMINED			चाहती fixes coreferent वह and उसने
eng_for_hin:S0302L01B03	DETERMINED			चाहती fixes coreferent वह and उसने
eng_for_hin:S0302L01U01	DETERMINED			चाहती fixes coreferent वह and उसने
eng_for_hin:S0302L01U02	DETERMINED			चाहती fixes coreferent वह and उसने
eng_for_hin:S0302L01U03	DETERMINED			चाहती fixes coreferent वह and उसने
eng_for_hin:S0302L01U04	DETERMINED			चाहती fixes coreferent वह and उसने
eng_for_hin:S0302L01U05	DETERMINED			चाहती fixes coreferent वह and उसने
eng_for_hin:S0302L02U02	DETERMINED			चाहती fixes coreferent वह and उसने
eng_for_hin:S0303L03B02	DETERMINED			चाहता है fixes वह
eng_for_hin:S0303L03U04	DETERMINED			चाहता है fixes coreferent वह and उसने
eng_for_hin:S0304L03U03	DETERMINED			चाहता है fixes coreferent वह and उसने
eng_for_hin:S0304L04U03	DETERMINED			चाहता है fixes coreferent वह and उसने
eng_for_hin:S0308L02B01	DETERMINED			सहेली + feminine agreement fixes वह
eng_for_hin:S0308L02B02	DETERMINED			सहेली + feminine agreement fixes वह
eng_for_hin:S0308L02B03	DETERMINED			सहेली + feminine agreement fixes वह
eng_for_hin:S0308L02U01	DETERMINED			सहेली + feminine agreement fixes वह
eng_for_hin:S0308L02U02	DETERMINED			सहेली + feminine agreement fixes वह
eng_for_hin:S0308L02U03	DETERMINED			सहेली + feminine agreement fixes वह
eng_for_hin:S0308L02U04	DETERMINED			सहेली + feminine agreement fixes वह
eng_for_hin:S0308L02U05	DETERMINED			सहेली + feminine agreement fixes वह
eng_for_hin:S0308L03B01	DETERMINED			सहेली + feminine agreement fixes वह
eng_for_hin:S0308L03B02	DETERMINED			सहेली + feminine agreement fixes वह
eng_for_hin:S0308L03U01	DETERMINED			सहेली + feminine agreement fixes वह
eng_for_hin:S0308L03U03	DETERMINED			सहेली + feminine agreement fixes वह
eng_for_hin:S0308L03U04	DETERMINED			सहेली + feminine agreement fixes वह
eng_for_hin:S0309L02B01	AMBIGUOUS	to see him	to see her	oblique उसे object, no agreement
eng_for_hin:S0309L02B02	AMBIGUOUS	I know him	I know her	oblique उसे object, no agreement
eng_for_hin:S0309L02B03	AMBIGUOUS	to tell him	to tell her	oblique उसे object, no agreement
eng_for_hin:S0309L02U01	AMBIGUOUS	I've never seen him before	I've never seen her before	oblique उसे object, no agreement
eng_for_hin:S0309L02U02	AMBIGUOUS	I want to meet him today	I want to meet her today	oblique उसे object, no agreement
eng_for_hin:S0309L02U03	AMBIGUOUS	I want to show him something	I want to show her something	oblique उसे object, no agreement
eng_for_hin:S0309L02U04	AMBIGUOUS	I want to tell him	I want to tell her	oblique उसे object, no agreement
eng_for_hin:S0309L02U05	AMBIGUOUS	I know him well	I know her well	oblique उसे object, no agreement
eng_for_hin:S0310L01B01	DETERMINED			सकती थी fixes वह
eng_for_hin:S0310L01B02	DETERMINED			सकती थी fixes वह
eng_for_hin:S0310L01B03	DETERMINED			सकती थी fixes वह
eng_for_hin:S0310L01U01	DETERMINED			सकती थी fixes वह
eng_for_hin:S0310L01U02	DETERMINED			सकती थी fixes वह
eng_for_hin:S0310L01U03	DETERMINED			सकती थी fixes वह
eng_for_hin:S0310L01U04	DETERMINED			सकती थी fixes वह
eng_for_hin:S0310L01U05	DETERMINED			सकती थी fixes वह
eng_for_hin:S0310L03B03	DETERMINED			सकती थी fixes वह
eng_for_hin:S0310L03U01	DETERMINED			सकती थी fixes वह
eng_for_hin:S0310L03U04	DETERMINED			सकती थी fixes वह
eng_for_hin:S0311L01B01	DETERMINED			कर पाया fixes वह
eng_for_hin:S0311L01B02	DETERMINED			कर पाया fixes वह
eng_for_hin:S0311L01B03	DETERMINED			कर पाया fixes वह
eng_for_hin:S0311L01U01	DETERMINED			कर पाया fixes वह
eng_for_hin:S0311L01U02	DETERMINED			कर पाया fixes वह
eng_for_hin:S0311L01U03	DETERMINED			कर पाया fixes वह
eng_for_hin:S0311L01U04	DETERMINED			कर पाया fixes वह
eng_for_hin:S0311L01U05	DETERMINED			कर पाया fixes वह
eng_for_hin:S0311L02B01	DETERMINED			कर पाया fixes वह
eng_for_hin:S0311L02U01	DETERMINED			कर पाया fixes वह
eng_for_hin:S0311L02U04	DETERMINED			कर पाया fixes वह
eng_for_hin:S0312L01B01	DETERMINED			सकती है fixes coreferent वह and उसने
eng_for_hin:S0312L01B02	DETERMINED			सकती है fixes coreferent वह and उसने
eng_for_hin:S0312L01B03	DETERMINED			सकती है fixes coreferent वह and उसने
eng_for_hin:S0312L01U01	DETERMINED			सकती है fixes coreferent वह and उसने
eng_for_hin:S0312L01U02	DETERMINED			सकती है fixes coreferent वह and उसने
eng_for_hin:S0312L01U03	DETERMINED			सकती है fixes coreferent वह and उसने
eng_for_hin:S0312L01U04	DETERMINED			सकती है fixes coreferent वह and उसने
eng_for_hin:S0312L01U05	DETERMINED			सकती है fixes coreferent वह and उसने
eng_for_hin:S0312L02U02	DETERMINED			सकती है fixes coreferent वह and उसने
eng_for_hin:S0312L02U03	DETERMINED			सकती है fixes coreferent वह and उसने
eng_for_hin:S0313L01B01	DETERMINED			देख पाया fixes coreferent वह and उसने
eng_for_hin:S0313L01B02	DETERMINED			देख पाया fixes coreferent वह and उसने
eng_for_hin:S0313L01B03	DETERMINED			देख पाया fixes coreferent वह and उसने
eng_for_hin:S0313L01U01	DETERMINED			देख पाया fixes coreferent वह and उसने
eng_for_hin:S0313L01U02	DETERMINED			देख पाया fixes coreferent वह and उसने
eng_for_hin:S0313L01U03	DETERMINED			देख पाया fixes coreferent वह and उसने
eng_for_hin:S0313L01U04	DETERMINED			देख पाया fixes coreferent वह and उसने
eng_for_hin:S0313L01U05	DETERMINED			देख पाया fixes coreferent वह and उसने
eng_for_hin:S0313L02B01	DETERMINED			देख पाया fixes coreferent वह and उसने
eng_for_hin:S0313L02B02	DETERMINED			देख पाया fixes coreferent वह and उसने
eng_for_hin:S0313L02B03	DETERMINED			देख पाया fixes coreferent वह and उसने
eng_for_hin:S0313L02U01	DETERMINED			देख पाया fixes coreferent वह and उसने
eng_for_hin:S0313L02U02	DETERMINED			देख पाया fixes coreferent वह and उसने
eng_for_hin:S0313L02U03	DETERMINED			देख पाया fixes coreferent वह and उसने
eng_for_hin:S0313L02U04	DETERMINED			देख पाया fixes coreferent वह and उसने
eng_for_hin:S0313L02U05	DETERMINED			देख पाया fixes coreferent वह and उसने
eng_for_hin:S0314L02B01	DETERMINED			सकती थी fixes वह
eng_for_hin:S0314L02B02	DETERMINED			सकती थी fixes वह
eng_for_hin:S0314L02B03	DETERMINED			सकती थी fixes वह
eng_for_hin:S0314L02U01	DETERMINED			सकती थी fixes वह
eng_for_hin:S0314L02U02	DETERMINED			सकती थी fixes वह
eng_for_hin:S0314L02U03	DETERMINED			सकती थी fixes वह
eng_for_hin:S0314L02U04	DETERMINED			सकती थी fixes वह
eng_for_hin:S0314L02U05	DETERMINED			सकती थी fixes वह
eng_for_hin:S0315L02B01	DETERMINED			ख़रीद पाया fixes वह
eng_for_hin:S0315L02B02	DETERMINED			ख़रीद पाया fixes वह
eng_for_hin:S0315L02B03	DETERMINED			ख़रीद पाया fixes वह
eng_for_hin:S0315L02U01	DETERMINED			ख़रीद पाया fixes वह
eng_for_hin:S0315L02U02	DETERMINED			ख़रीद पाया fixes वह
eng_for_hin:S0315L02U03	DETERMINED			ख़रीद पाया fixes वह
eng_for_hin:S0315L02U04	DETERMINED			ख़रीद पाया fixes वह
eng_for_hin:S0315L02U05	DETERMINED			ख़रीद पाया fixes वह
eng_for_hin:S0315L04B01	DETERMINED			चाहता था fixes वह
eng_for_hin:S0315L04B02	DETERMINED			चाहता था fixes वह
eng_for_hin:S0315L04B03	DETERMINED			चाहता था fixes वह
eng_for_hin:S0315L04U01	DETERMINED			चाहता था fixes वह
eng_for_hin:S0315L04U02	DETERMINED			चाहता था fixes वह
eng_for_hin:S0315L04U03	DETERMINED			चाहता था fixes वह
eng_for_hin:S0315L04U04	DETERMINED			चाहता था fixes वह
eng_for_hin:S0315L04U05	DETERMINED			चाहता था fixes वह
eng_for_hin:S0316L01B01	DETERMINED			होगी / बोलती / सकती थी fixes वह
eng_for_hin:S0316L01B03	DETERMINED			होगी / बोलती / सकती थी fixes वह
eng_for_hin:S0316L01U02	DETERMINED			होगी / बोलती / सकती थी fixes वह
eng_for_hin:S0316L01U05	DETERMINED			होगी / बोलती / सकती थी fixes वह
eng_for_hin:S0316L02B01	DETERMINED			ला सकती है fixes वह; अपने भाई reflexive to same subject
eng_for_hin:S0316L02B02	DETERMINED			ला सकती है fixes वह; अपने भाई reflexive to same subject
eng_for_hin:S0316L02B03	DETERMINED			ला सकती है fixes वह; अपने भाई reflexive to same subject
eng_for_hin:S0316L02U01	DETERMINED			ला सकती है fixes वह; अपने भाई reflexive to same subject
eng_for_hin:S0316L02U02	DETERMINED			ला सकती है fixes वह; अपने भाई reflexive to same subject
eng_for_hin:S0316L02U03	DETERMINED			ला सकती है fixes वह; अपने भाई reflexive to same subject
eng_for_hin:S0316L02U04	DETERMINED			ला सकती है fixes वह; अपने भाई reflexive to same subject
eng_for_hin:S0316L02U05	DETERMINED			ला सकती है fixes वह; अपने भाई reflexive to same subject
eng_for_hin:S0316L03B01	DETERMINED			ला सकती है fixes वह; अपने भाई reflexive to same subject
eng_for_hin:S0317L03B01	DETERMINED			ला सकती है fixes वह
eng_for_hin:S0317L03B02	DETERMINED			ला सकती है fixes वह
eng_for_hin:S0317L03B03	DETERMINED			ला सकती है fixes वह
eng_for_hin:S0317L03U01	DETERMINED			ला सकती है fixes वह
eng_for_hin:S0317L03U02	DETERMINED			ला सकती है fixes वह
eng_for_hin:S0317L03U03	DETERMINED			ला सकती है fixes वह
eng_for_hin:S0317L03U04	DETERMINED			ला सकती है fixes वह
eng_for_hin:S0317L03U05	DETERMINED			ला सकती है fixes वह
eng_for_hin:S0318L02B01	DETERMINED			सकती / होगी / बोलती fixes वह
eng_for_hin:S0318L02U01	DETERMINED			सकती / होगी / बोलती fixes वह
eng_for_hin:S0318L02U03	DETERMINED			सकती / होगी / बोलती fixes वह
eng_for_hin:S0318L02U05	DETERMINED			सकती / होगी / बोलती fixes वह
eng_for_hin:S0318L03B01	DETERMINED			सकती / होगी / बोलती fixes वह
eng_for_hin:S0318L03B02	DETERMINED			सकती / होगी / बोलती fixes वह
eng_for_hin:S0318L03B03	DETERMINED			सकती / होगी / बोलती fixes वह
eng_for_hin:S0318L03U01	DETERMINED			सकती / होगी / बोलती fixes वह
eng_for_hin:S0318L03U02	DETERMINED			सकती / होगी / बोलती fixes वह
eng_for_hin:S0318L03U03	DETERMINED			सकती / होगी / बोलती fixes वह
eng_for_hin:S0318L03U04	DETERMINED			सकती / होगी / बोलती fixes वह
eng_for_hin:S0318L03U05	DETERMINED			सकती / होगी / बोलती fixes वह
eng_for_hin:S0319L01B01	AMBIGUOUS	he needs to move	she needs to move	उसे + जाना है obligation, invariant
eng_for_hin:S0319L01B02	AMBIGUOUS	he needs to move now	she needs to move now	उसे + जाना है obligation, invariant
eng_for_hin:S0319L01B03	AMBIGUOUS	he needs to move over there	she needs to move over there	उसे + जाना है obligation, invariant
eng_for_hin:S0319L01U01	AMBIGUOUS	I think that he needs to move	I think that she needs to move	उसे + जाना है obligation, invariant
eng_for_hin:S0319L01U02	AMBIGUOUS	he said that he needs to move	she said that she needs to move	ergative उसने + उसे जाना है, both open
eng_for_hin:S0319L01U03	AMBIGUOUS	he needs to move quickly	she needs to move quickly	उसे + जाना है obligation, invariant
eng_for_hin:S0319L01U04	AMBIGUOUS	he needs to move today	she needs to move today	उसे + जाना है obligation, invariant
eng_for_hin:S0319L01U05	AMBIGUOUS	I think that he needs to move quickly	I think that she needs to move quickly	उसे + जाना है obligation, invariant
eng_for_hin:S0319L02B02	AMBIGUOUS	he needs to move to a different country	she needs to move to a different country	उसे + जाना है obligation, invariant
eng_for_hin:S0319L02U01	AMBIGUOUS	he needs to move to a different country now	she needs to move to a different country now	उसे + जाना है obligation, invariant
eng_for_hin:S0319L02U03	AMBIGUOUS	I think that he needs to move to a different country	I think that she needs to move to a different country	उसे + जाना है obligation, invariant
eng_for_hin:S0319L02U04	DETERMINED			जाना चाहती है fixes वह
eng_for_hin:S0319L02U05	AMBIGUOUS	he said that he needs to move to a different country	she said that she needs to move to a different country	ergative उसने + उसे जाना है, both open
eng_for_hin:S0320L01C01	AMBIGUOUS	he	she	bare oblique उसे, no agreeing verb
eng_for_hin:S0320L01B01	AMBIGUOUS	he doesn't need to buy	she doesn't need to buy	उसे + ज़रूरत नहीं है, invariant predicate
eng_for_hin:S0320L01B02	AMBIGUOUS	he doesn't need to buy my book	she doesn't need to buy my book	उसे + ज़रूरत नहीं है, invariant predicate
eng_for_hin:S0320L01B03	AMBIGUOUS	he doesn't need to buy something	she doesn't need to buy something	उसे + ज़रूरत नहीं है, invariant predicate
eng_for_hin:S0320L01U01	AMBIGUOUS	I think that he doesn't need to buy	I think that she doesn't need to buy	उसे + ज़रूरत नहीं है, invariant predicate
eng_for_hin:S0320L01U02	AMBIGUOUS	he said that he doesn't need to buy	she said that she doesn't need to buy	ergative उसने + उसे ज़रूरत नहीं है, both open
eng_for_hin:S0320L01U03	AMBIGUOUS	he doesn't need to buy something today	she doesn't need to buy something today	उसे + ज़रूरत नहीं है, invariant predicate
eng_for_hin:S0320L01U04	AMBIGUOUS	he doesn't need to buy your car	she doesn't need to buy your car	उसे + ज़रूरत नहीं है, invariant predicate
eng_for_hin:S0320L01U05	AMBIGUOUS	he doesn't need to buy my keys	she doesn't need to buy my keys	उसे + ज़रूरत नहीं है, invariant predicate
eng_for_hin:S0320L02B02	AMBIGUOUS	he doesn't need to buy another television	she doesn't need to buy another television	उसे + ज़रूरत नहीं है, invariant predicate
eng_for_hin:S0320L02U01	AMBIGUOUS	he doesn't need to buy another television now	she doesn't need to buy another television now	उसे + ज़रूरत नहीं है, invariant predicate
eng_for_hin:S0320L02U03	AMBIGUOUS	I think that he doesn't need to buy another television	I think that she doesn't need to buy another television	उसे + ज़रूरत नहीं है, invariant predicate
eng_for_hin:S0320L02U04	DETERMINED			खरीदना चाहता है fixes वह
eng_for_hin:S0320L02U05	AMBIGUOUS	he said that he doesn't need to buy another television	she said that she doesn't need to buy another television	उसने ergative + उसे with ज़रूरत नहीं है, invariant
eng_for_hin:S0320L03U01	AMBIGUOUS	he doesn't need to buy another television this year	she doesn't need to buy another television this year	उसे with ज़रूरत नहीं है, invariant
eng_for_hin:S0320L03U03	AMBIGUOUS	I think that he doesn't need to buy this year	I think that she doesn't need to buy this year	उसे invariant; लगता belongs to the speaker
eng_for_hin:S0320L03U04	DETERMINED			चाहता fixes वह
eng_for_hin:S0320L03U05	AMBIGUOUS	he said that he doesn't need to buy something this year	she said that she doesn't need to buy something this year	उसने ergative + उसे with ज़रूरत नहीं है, invariant
eng_for_hin:S0322L01U05	DETERMINED			चाहती fixes वह
eng_for_hin:S0322L02U01	AMBIGUOUS	he needs to read a book	she needs to read a book	उसे dative; पढ़नी agrees with किताब, not the owner
eng_for_hin:S0322L02U02	AMBIGUOUS	he needs to read a story today	she needs to read a story today	उसे dative; पढ़नी agrees with किताब, not the owner
eng_for_hin:S0322L02U03	AMBIGUOUS	he needs to read an interesting book	she needs to read an interesting book	उसे dative; पढ़नी agrees with किताब, not the owner
eng_for_hin:S0322L02U04	AMBIGUOUS	he needs to read the same book now	she needs to read the same book now	उसे dative; पढ़नी agrees with किताब, not the owner
eng_for_hin:S0322L02U05	AMBIGUOUS	he needs to read my book	she needs to read my book	उसे dative; पढ़नी agrees with किताब, not the owner
eng_for_hin:S0322L03C01	AMBIGUOUS	he said	she said	उसने ergative + उसे dative, nothing agrees with the referent
eng_for_hin:S0322L03C03	AMBIGUOUS	he	she	उसने ergative + उसे dative, nothing agrees with the referent
eng_for_hin:S0322L03B01	AMBIGUOUS	he said that he	she said that she	उसने ergative + उसे dative, nothing agrees with the referent
eng_for_hin:S0322L03B02	AMBIGUOUS	he said that he needs to read a book	she said that she needs to read a book	उसने ergative + उसे dative, nothing agrees with the referent
eng_for_hin:S0322L03B03	AMBIGUOUS	he said that he needs to move	she said that she needs to move	उसने ergative + उसे dative, nothing agrees with the referent
eng_for_hin:S0322L03B04	AMBIGUOUS	he said that he needs to read my book	she said that she needs to read my book	उसने ergative + उसे dative, nothing agrees with the referent
eng_for_hin:S0322L03U01	AMBIGUOUS	he said that he needs to read the same book	she said that she needs to read the same book	उसने ergative + उसे dative, nothing agrees with the referent
eng_for_hin:S0322L03U02	AMBIGUOUS	he said that he needs to read a story	she said that she needs to read a story	उसने ergative + उसे dative, nothing agrees with the referent
eng_for_hin:S0322L03U03	AMBIGUOUS	he said that he needs to move today	she said that she needs to move today	उसने ergative + उसे dative, nothing agrees with the referent
eng_for_hin:S0322L03U04	AMBIGUOUS	he said that he needs to read an interesting book	she said that she needs to read an interesting book	उसने ergative + उसे dative, nothing agrees with the referent
eng_for_hin:S0322L03U05	AMBIGUOUS	he said that he needs to read a book now	she said that she needs to read a book now	उसने ergative + उसे dative, nothing agrees with the referent
eng_for_hin:S0324L02B01	DETERMINED			छात्रा is a feminine noun
eng_for_hin:S0324L02B02	DETERMINED			छात्रा is a feminine noun
eng_for_hin:S0324L02B03	DETERMINED			छात्रा is a feminine noun
eng_for_hin:S0324L02U01	DETERMINED			छात्रा is a feminine noun
eng_for_hin:S0324L02U02	DETERMINED			छात्रा is a feminine noun
eng_for_hin:S0324L02U03	DETERMINED			छात्रा is a feminine noun
eng_for_hin:S0324L02U04	DETERMINED			छात्रा is a feminine noun
eng_for_hin:S0324L02U05	DETERMINED			छात्रा is a feminine noun
eng_for_hin:S0325L01U05	AMBIGUOUS	he has to think about possible problems	she has to think about possible problems	उसे dative; सोचना है invariant
eng_for_hin:S0325L02B04	AMBIGUOUS	he needs to consider	she needs to consider	उसे dative; करना होगा invariant
eng_for_hin:S0325L02U01	AMBIGUOUS	he needs to consider possible problems	she needs to consider possible problems	उसे dative; करना होगा invariant
eng_for_hin:S0325L02U02	AMBIGUOUS	he needs to consider some possible problems	she needs to consider some possible problems	उसे dative; करना होगा invariant
eng_for_hin:S0325L02U03	AMBIGUOUS	I think he needs to consider this	I think she needs to consider this	उसे dative; करना होगा invariant
eng_for_hin:S0325L02U04	AMBIGUOUS	he needs to consider it	she needs to consider it	उसे dative; करना होगा invariant
eng_for_hin:S0325L02U05	AMBIGUOUS	he needs to consider more problems	she needs to consider more problems	उसे dative; करना होगा invariant
eng_for_hin:S0325L03U01	AMBIGUOUS	he needs to consider ten possible problems	she needs to consider ten possible problems	उसे dative; करना होगा invariant
eng_for_hin:S0325L03U02	AMBIGUOUS	I think that he needs to consider ten possible problems	I think that she needs to consider ten possible problems	उसे dative; करना होगा invariant
eng_for_hin:S0325L03U03	AMBIGUOUS	he needs to consider ten problems	she needs to consider ten problems	उसे dative; करना होगा invariant
eng_for_hin:S0325L03U05	AMBIGUOUS	he sent me ten emails	she sent me ten emails	उसने ergative; भेजे agrees with ईमेल
eng_for_hin:S0326L01U01	AMBIGUOUS	he needs to sell a book	she needs to sell a book	उसे dative; ज़रूरत है invariant
eng_for_hin:S0326L01U02	AMBIGUOUS	he needs to sell a story	she needs to sell a story	उसे dative; ज़रूरत है invariant
eng_for_hin:S0326L01U03	AMBIGUOUS	he needs to sell a book today	she needs to sell a book today	उसे dative; ज़रूरत है invariant
eng_for_hin:S0326L01U04	AMBIGUOUS	he needs to sell the same book	she needs to sell the same book	उसे dative; ज़रूरत है invariant
eng_for_hin:S0326L01U05	AMBIGUOUS	I don't think that he needs to sell something	I don't think that she needs to sell something	उसे dative; ज़रूरत है invariant
eng_for_hin:S0326L02U01	AMBIGUOUS	he needs to sell the company	she needs to sell the company	उसे dative; ज़रूरत है invariant
eng_for_hin:S0326L02U02	AMBIGUOUS	I don't think that he needs to sell the company	I don't think that she needs to sell the company	उसे dative; ज़रूरत है invariant
eng_for_hin:S0326L02U03	AMBIGUOUS	he needs to sell the company today	she needs to sell the company today	उसे dative; ज़रूरत है invariant
eng_for_hin:S0326L02U05	AMBIGUOUS	I don't think that he needs to sell the company today	I don't think that she needs to sell the company today	उसे dative; ज़रूरत है invariant
eng_for_hin:S0327L01U01	AMBIGUOUS	he needs to offer help	she needs to offer help	उसे dative; करना होगा invariant
eng_for_hin:S0327L01U02	AMBIGUOUS	he needs to offer an idea	she needs to offer an idea	उसे dative; करना होगा invariant
eng_for_hin:S0327L01U03	AMBIGUOUS	he needs to offer something	she needs to offer something	उसे dative; करना होगा invariant
eng_for_hin:S0327L01U04	AMBIGUOUS	he needs to offer a good idea	she needs to offer a good idea	उसे dative; करना होगा invariant
eng_for_hin:S0327L01U05	AMBIGUOUS	do you think that he needs to offer something?	do you think that she needs to offer something?	उसे dative; करना होगा invariant
eng_for_hin:S0327L02U01	AMBIGUOUS	he needs to offer another way	she needs to offer another way	उसे dative; करना होगा invariant
eng_for_hin:S0327L02U02	AMBIGUOUS	do you think that he needs to offer another way?	do you think that she needs to offer another way?	उसे dative; करना होगा invariant
eng_for_hin:S0327L02U03	AMBIGUOUS	he needs to offer another way today	she needs to offer another way today	उसे dative; करना होगा invariant
